name,iso,fips,woeid
Jász-Nagykun-Szolnok,HUN,HU20,12577926
Lapland,FIN,,12577870
Central Finland,FIN,,12577866
Eastern Finland,FIN,,12577873
Oulu,FIN,,0
Northern Ostrobothnia,FIN,,12577872
Central Ostrobothnia,FIN,,12577866
Ostrobothnia,FIN,,12577866
Southern Ostrobothnia,FIN,,12577866
Päijänne Tavastia,FIN,,0
Tavastia Proper,FIN,,12577869
Pirkanmaa,FIN,,12577866
Southern Finland,FIN,,12577869
South Karelia,FIN,,12577869
Southern Savonia,FIN,,0
North Karelia,FIN,,0
Finland Proper,FIN,,12577866
Satakunta,FIN,,12577866
Eastern Uusimaa,FIN,,12577869
Southern Finland,FIN,,12577869
Aqtöbe,KAZ,KZ04,0
Qostanay,KAZ,KZ13,0
Qyzylorda,KAZ,KZ14,0
Atyrau,KAZ,KZ06,0
Komi-Permyak,RUS,RS90,2346874
Perm',RUS,RS90,0
West Kazakhstan,KAZ,KZ07,0
Aqmola,KAZ,KZ03,0
Qaraghandy,KAZ,KZ12,0
North Kazakhstan,KAZ,KZ16,0
Pavlodar,KAZ,KZ11,0
East Kazakhstan,KAZ,KZ15,0
Almaty,KAZ,KZ01,20070180
Bayan-Ölgiy,MNG,MG03,0
Kohgiluyeh and Buyer Ahmad,IRN,IR05,0
Bushehr,IRN,IR22,0
Esfahan,IRN,IR28,0
Fars,IRN,IR07,2345772
Golestan,IRN,IR37,20070201
Mazandaran,IRN,IR17,2345780
Semnan,IRN,IR25,0
Tehran,IRN,IR26,0
Yazd,IRN,IR40,0
Chahar Mahall and Bakhtiari,IRN,IR03,0
Khuzestan,IRN,IR15,2345778
Lorestan,IRN,IR23,2345782
Ilam,IRN,IR10,0
Al-Basrah,IRQ,IZ02,0
Al-Muthannia,IRQ,IZ03,0
Al-Qadisiyah,IRQ,IZ04,2345836
Dhi-Qar,IRQ,IZ09,2345841
Maysan,IRQ,IZ14,2345846
Wasit,IRQ,IZ16,2345848
Hormozgan,IRN,IR11,2345776
Fujayrah,OMN,MU00,0
Ardebil,IRN,IR32,0
Markazi,IRN,IR34,2345783
Qom,IRN,IR39,0
Hamadan,IRN,IR09,0
Zanjan,IRN,IR36,0
Qazvin,IRN,IR38,0
Mangghystau,KAZ,KZ09,2345991
West Azarbaijan,IRN,IR01,0
East Azarbaijan,IRN,IR01,0
Kermanshah,IRN,IR13,0
Gilan,IRN,IR08,2345773
Kordestan,IRN,IR16,2345779
As-Sulaymaniyah,IRQ,IZ05,0
Diyala,IRQ,IZ10,2345842
South Khorasan,IRN,IR41,2345789
Razavi Khorasan,IRN,IR42,2345789
North Khorasan,IRN,IR43,2345789
Sistan and Baluchestan,IRN,IR04,0
Kerman,IRN,IR29,0
Punjab,IND,IN23,2345756
Rajasthan,IND,IN24,2345757
South Kazakhstan,KAZ,KZ10,0
Zhambyl,KAZ,KZ17,0
Uttar Pradesh,IND,IN36,2345760
Uttaranchal,IND,IN39,20070462
Rajshahi,BGD,BG83,0
Jharkhand,IND,IN38,20070463
West Bengal,IND,IN28,2345761
Bihar,IND,IN34,2345742
Sikkim,IND,IN29,2345762
Chhattisgarh,IND,IN37,20070464
Madhya Pradesh,IND,IN35,2345749
Puducherry,IND,IN22,20070459
Tamil Nadu,IND,IN22,2345758
Gujarat,IND,IN32,2345743
Goa,IND,IN08,2345764
Kayin,MMR,BM05,0
Mandalay,MMR,BM08,0
Bago,MMR,BM16,2344818
Yangon,MMR,BM17,0
Mon,MMR,BM13,0
Bokeo,LAO,LA22,20070156
Louang Namtha,LAO,LA16,0
Rakhine,MMR,BM01,0
Chin,MMR,BM02,0
Ayeyarwady,MMR,BM03,2344812
Magway,MMR,BM15,2344816
Shan,MMR,BM11,0
Xaignabouri,LAO,LA13,0
Tanintharyi,MMR,BM12,0
Champasak,LAO,LA02,20070160
Saravan,LAO,LA19,0
Savannakhét,LAO,LA20,0
Vientiane [prefecture],LAO,LA00,0
Vientiane,LAO,LA27,0
Xaisômboun,LAO,LA27,0
Xiangkhoang,LAO,LA14,0
Bolikhamxai,LAO,LA00,20070163
Houaphan,LAO,LA03,2346001
Louangphrabang,LAO,LA17,0
Oudômxai,LAO,LA07,0
Phôngsali,LAO,LA18,0
Bolikhamxai,LAO,LA00,20070163
Khammouan,LAO,LA15,20070161
Attapu,LAO,LA01,0
Xékong,LAO,LA26,0
Kachin,MMR,BM04,0
Dornogovi,MNG,MG07,0
Ömnögovi,MNG,MG14,0
Arunachal Pradesh,IND,IN30,2345763
Mizoram,IND,IN31,20070461
Tripura,IND,IN26,2345759
Sagaing,MMR,BM10,0
Hwanghae-bukto,PRK,KN07,0
Hwanghae-namdo,PRK,KN06,0
P'yongyang,PRK,KN12,0
Namp'o-si,PRK,KN14,0
Hamgyong-bukto,PRK,KN04,0
Kangwon-do,PRK,KN09,2345966
Kaesong,PRK,KN08,0
Chagang-do,PRK,KN01,0
Hamgyong-namdo,PRK,KN13,0
P'yongan-bukto,PRK,KN11,0
P'yongan-namdo,PRK,KN10,0
Ryanggang,PRK,KN03,0
Hentiy,MNG,MG11,2346165
Arhangay,MNG,MG01,2346157
Bayanhongor,MNG,MG02,0
Dzavhan,MNG,MG09,0
Govi-Altay,MNG,MG10,2346164
Hovd,MNG,MG00,0
Hövsgöl,MNG,MG13,0
Uvs,MNG,MG19,2346173
Bulgan,MNG,MG21,0
Orhon,MNG,MG22,0
Dundgovi,MNG,MG00,0
Selenge,MNG,MG16,2346170
Övörhangay,MNG,MG00,0
Darhan-Uul,MNG,MG05,0
Töv,MNG,MG18,0
Govisümber,MNG,MG20,0
Ulaanbaatar,MNG,MG20,0
Dornod,MNG,MG06,2346160
Sühbaatar,MNG,MG17,0
Manawatu-Wanganui,NZL,NZF3,15021764
Mbeya,TZA,TZ09,0
Rukwa,TZA,TZ24,2347375
Zanzibar South and Central,TZA,TZ21,2347372
Karas,NAM,WA03,0
Hardap,NAM,WA02,20069844
Khomas,NAM,WA04,0
Pool,COG,CF11,2344975
Cuvette,COG,CF13,2344968
Kouilou,COG,CF04,2344969
Lékoumou,COG,CF05,2344970
Niari,COG,CF07,2344972
Plateaux,COG,CF08,2344973
Kunene,NAM,WA05,0
Erongo,NAM,WA01,0
Otjozondjupa,NAM,WA01,0
Omusati,NAM,WA05,0
Oshana,NAM,WA11,0
Ohangwena,NAM,WA08,0
Omaheke,NAM,WA09,0
Kavango,NAM,WA07,20069820
Oshikoto,NAM,WA12,0
Caprivi,NAM,WA06,20069834
Mwanza,TZA,TZ12,0
Shinyanga,TZA,TZ15,0
Tabora,TZA,TZ17,0
Kagera,TZA,TZ19,2347370
Rakai,UGA,UG61,0
Masaka,UGA,UG71,0
Kigoma,TZA,TZ05,0
Bujumbura Mairie,BDI,BY24,2344900
Muramvya,BDI,BY22,2344901
Bushenyi,UGA,UG29,0
Kasese,UGA,UG40,0
Kamwenge,UGA,UG81,24550735
Ibanda,UGA,UGB8,0
Bukanga,UGA,UGB9,0
Mbarara,UGA,UGC3,0
Ntungamo,UGA,UG59,0
Rukungiri,UGA,UG93,0
Kashari,UGA,UGB1,0
Kabale,UGA,UG34,0
Kisoro,UGA,UG43,0
Kanungu,UGA,UG82,0
Dar-Es-Salaam,TZA,TZ23,0
Morogoro,TZA,TZ10,0
Kaskazini-Pemba,TZA,TZ13,2347364
Kusini-Pemba,TZA,TZ20,2347371
Pwani,TZA,TZ02,2347353
Kaskazini-Unguja,TZA,TZ22,0
Zanzibar West,TZA,TZ25,2347376
Dodoma,TZA,TZ03,0
Iringa,TZA,TZ04,0
Lindi,TZA,TZ07,0
Mtwara,TZA,TZ11,0
Ruvuma,TZA,TZ14,2347365
Singida,TZA,TZ16,0
Arusha,TZA,TZ26,2347352
Manyara,TZA,TZ06,56025085
Kilimanjaro,TZA,TZ06,2347357
Mara,TZA,TZ08,2347359
Tanga,TZA,TZ18,2347369
Gisborne,NZL,NZF1,15021761
Hawke's Bay,NZL,NZF2,15021760
Auckland,NZL,NZE7,15021756
Bay of Plenty,NZL,NZE8,15021753
Canterbury,NZL,NZE9,15021751
Marlborough,NZL,NZF4,15021759
Nelson,NZL,,15021758
Tasman,NZL,NZ00,15021757
Northland,NZL,NZF6,15021755
Taranaki,NZL,NZF9,15021763
West Coast,NZL,NZG3,0
Otago,NZL,NZF7,15021754
Southland,NZL,NZF8,15021750
Kent,GBR,UK24,24554868
Aragón,ESP,SP81,12578030
Comunidad Foral de Navarra,ESP,SP88,0
Monaghan,IRL,,2345266
Paktya,AFG,AF18,2344567
Penghu,TWN,,0
Chinmen,TWN,,20070332
Midtjylland,DNK,,28362580
Syddanmark,DNK,,28362581
Nordjylland,DNK,,28362579
Hovedstaden,DNK,,28362583
Sjaælland,DNK,,28362582
Fribourg,CHE,SZ06,0
Vaud,CHE,SZ06,2347105
Basel-Landschaft,CHE,SZ05,2347085
Bern,CHE,SZ05,0
Basel-Stadt,CHE,SZ03,2347086
Solothurn,CHE,SZ18,0
Obwalden,CHE,SZ14,2347096
Västra Götaland,SWE,<Null>,20070562
Skåne,SWE,SW11,20070561
Comunidad Valenciana,ESP,SP89,0
Savanes,CIV,,55967002
Labe,GIN,,56059374
Kankan,GIN,,56059378
Mamou,GIN,,56059375
Boke,GIN,,56059373
Kindia,GIN,,56059377
Denguélé,CIV,IV23,55966993
Nzerekore,GIN,,56059376
Faranah,GIN,,56059379
Bafing,CIV,IV26,55966992
Dix-Huit Montagnes,CIV,IV36,55966994
Conakry,GIN,,56059372
Worodougou,CIV,IV25,55967006
Marahoué,CIV,IV34,55966998
Fromager,CIV,IV18,55966995
Haut-Sassandra,CIV,,55966996
Sud-Bandama,CIV,IV29,55967003
Bas-Sassandra,CIV,IV32,55967008
Zanzan,CIV,IV11,55967007
Vallée du Bandama,CIV,IV20,55967005
Agnéby,CIV,IV06,55966991
N'zi-Comoé,CIV,IV27,55967001
Mafeteng,LSO,LT13,0
Ngöbe Buglé,PAN,PM01,28358287
Emberá,PAN,PM05,28358286
Laâyoune - Boujdour - Sakia El Hamra,MAR,MO02,0
Guelmim - Es-Semara,MAR,MO03,0
Lagunes,CIV,IV61,55967009
Moyen-Cavally,CIV,,55966999
Moyen-Comoe,CIV,,55967000
Lacs,CIV,IV56,55966997
Sud-Comoé,CIV,IV63,55967004
Larnaca,CYP,CY03,0
Nicosia,CYP,CY04,23424995
Paphos,CYP,CY06,0
Famagusta,CYP,CY01,23424994
Quiché,GTM,GT14,0
Kamchatka,RUS,RS26,0
Oued el Dahab,MAR,WI00,0
Federal Capital Territory,NGA,NI11,2347609
Al-Anbar,IRQ,IZ01,2345833
Babil,IRQ,IZ06,2345838
Appenzell Innerrhoden,CHE,SZ10,2347092
Brussels,BEL,BE11,0
Flemish Brabant,BEL,,22525998
Namur,BEL,,0
Luxembourg,BEL,,7153302
East Flanders,BEL,,7153304
West Flanders,BEL,,7153305
Antwerp,BEL,,0
Liege,BEL,,0
Walloon Brabant,BEL,,22525997
Noord-Brabant,NLD,NL06,2346378
Utrecht,NLD,NL09,0
Zuid-Holland,NLD,NL11,2346383
Noord-Holland,NLD,NL07,2346379
Brandenburg,DEU,GM11,2345491
Mecklenburg-Vorpommern,DEU,GM12,2345492
Limassol,CYP,CY05,0
Golan,ISR,,0
Southern,RWA,,0
Western,RWA,,0
Eastern,RWA,,0
Northern,RWA,,0
Kigali City,RWA,,0
Sana'a,YEM,YM16,0
Hadramawt,YEM,YM04,0
Amanat Al Asimah,YEM,,0
Raymah,YEM,,0
Nagasaki,JPN,JA32,2345876
Kagoshima,JPN,JA18,2345867
Okinawa,JPN,JA40,2345896
Gunma,JPN,JA10,2345860
Daman and Diu,IND,IN32,20070460
Callao,PER,,0
Hawalli,KWT,KU03,0
Western,SLB,BP11,0
Choiseul,SLB,BP11,2344837
Makira,SLB,BP08,2344841
`Adan,YEM,YM01,20070035
Abyan,YEM,,20070036
,RUS,KZ14,0
Massachusetts,USA,US25,2347580
Minnesota,USA,US32,2347582
Montana,USA,US30,2347585
North Dakota,USA,US38,2347602
Hawaii,USA,US15,2347570
Idaho,USA,US16,2347571
Washington,USA,US53,2347606
Arizona,USA,US04,2347561
California,USA,US06,2347563
Colorado,USA,US08,2347564
Nevada,USA,US32,2347587
New Mexico,USA,US35,0
Oregon,USA,US41,2347596
Utah,USA,US49,2347603
Wyoming,USA,US56,2347609
Arkansas,USA,US05,2347562
Iowa,USA,US19,2347574
Kansas,USA,US20,2347575
Missouri,USA,US29,2347584
Nebraska,USA,US31,2347586
Oklahoma,USA,US40,2347595
South Dakota,USA,US46,2347602
Louisiana,USA,US22,2347577
Texas,USA,US48,2347602
Connecticut,USA,US09,2347565
New Hampshire,USA,US33,0
Rhode Island,USA,US44,2347572
Vermont,USA,US50,2347604
Alabama,USA,US01,2347559
Florida,USA,US12,2347568
Georgia,USA,US13,2347569
Mississippi,USA,US28,2347583
South Carolina,USA,US45,2347592
Illinois,USA,US17,2347572
Indiana,USA,US18,2347573
Kentucky,USA,US21,2347576
North Carolina,USA,US37,2347592
Ohio,USA,US39,2347594
Tennessee,USA,US47,2347601
Virginia,USA,US51,2347605
Wisconsin,USA,US55,2347608
West Virginia,USA,US54,0
Delaware,USA,US10,2347566
District of Columbia,USA,US11,2347567
Maryland,USA,US24,2347579
New Jersey,USA,US34,0
New York,USA,US36,2347572
Pennsylvania,USA,US42,2347597
Maine,USA,US23,2347578
Michigan,USA,US26,2347581
Alaska,USA,US02,2347560
